,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels
1372,https://g17.dhi-roma.it/resources/event_1377,APOSTOLIC PROVISION 1377,1622-07-31,1622-09-19,https://g17.dhi-roma.it/resources/institution_625,Veronensis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (10.992777777777778 45.43861111111111),https://g17.dhi-roma.it/resources/place_608,Verona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions"
1373,https://g17.dhi-roma.it/resources/event_818,APOSTOLIC PROVISION 818,1622-08-16,1622-10-29,https://g17.dhi-roma.it/resources/institution_530,Senensis,https://g17.dhi-roma.it/resources/institution_845,Siena,POINT (11.331388888889 43.318333333333),https://g17.dhi-roma.it/resources/place_518,Siena,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship"
1374,https://g17.dhi-roma.it/resources/event_7552,APOSTOLIC PROVISION 7552,1622-01-16,1622-02-15,https://g17.dhi-roma.it/resources/institution_509,Sancta Agathae Gothorum,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.49743 41.08932),https://g17.dhi-roma.it/resources/place_499,Sant'Agata de' Goti,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1375,https://g17.dhi-roma.it/resources/event_6447,APOSTOLIC PROVISION 6447,1622-07-16,1622-09-01,https://g17.dhi-roma.it/resources/institution_320,Lauretana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.607430555556 43.4403),https://g17.dhi-roma.it/resources/place_311,Loreto,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1376,https://g17.dhi-roma.it/resources/event_6371,APOSTOLIC PROVISION 6371,1622-03-16,1622-08-27,https://g17.dhi-roma.it/resources/institution_345,Lucensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-7.5572222222222 43.011666666667),https://g17.dhi-roma.it/resources/place_336,Lugo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1377,https://g17.dhi-roma.it/resources/event_2391,APOSTOLIC PROVISION 2391,1622-08-16,1622-10-02,https://g17.dhi-roma.it/resources/institution_69,Aretina,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (11.878055555556 43.463055555556),https://g17.dhi-roma.it/resources/place_65,Arezzo,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Archdeacon,Liturgical office"
1378,https://g17.dhi-roma.it/resources/event_6186,APOSTOLIC PROVISION 6186,1622-04-15,1622-07-30,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office"
1379,https://g17.dhi-roma.it/resources/event_3279,APOSTOLIC PROVISION 3279,1672-02-15,1677-11-13,https://g17.dhi-roma.it/resources/institution_582,Trivicana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (15.233333333333 41.05),https://g17.dhi-roma.it/resources/place_569,Trevico,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
1380,https://g17.dhi-roma.it/resources/event_7157,APOSTOLIC PROVISION 7157,1678-05-16,1678-08-13,https://g17.dhi-roma.it/resources/institution_183,Cerviensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (12.366666666667 44.25),https://g17.dhi-roma.it/resources/place_177,Cervia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1381,https://g17.dhi-roma.it/resources/event_5928,APOSTOLIC PROVISION 5928,1622-05-14,1622-05-25,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,Motu proprio,death of previous holder,Biographical reasons,St. Peter's Basilica,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1382,https://g17.dhi-roma.it/resources/event_7049,APOSTOLIC PROVISION 7049,1678-01-16,1678-06-22,https://g17.dhi-roma.it/resources/institution_65,Aquinatensis,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (13.71206265 41.4764273),https://g17.dhi-roma.it/resources/place_61,Aquino,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship,Parish Church,Church institutions,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1383,https://g17.dhi-roma.it/resources/event_5482,APOSTOLIC PROVISION 5482,1621-07-16,1622-04-08,https://g17.dhi-roma.it/resources/institution_608,Vallisolitana,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.7285611111111 41.651980555556),https://g17.dhi-roma.it/resources/place_592,Valladolid,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions"
1384,https://g17.dhi-roma.it/resources/event_3691,APOSTOLIC PROVISION 3691,1676-04-07,1678-07-07,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (10.024722222222222 45.13333333333333),https://g17.dhi-roma.it/resources/place_216,Cremona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1385,https://g17.dhi-roma.it/resources/event_6044,APOSTOLIC PROVISION 6044,1622-05-16,1622-07-18,https://g17.dhi-roma.it/resources/institution_275,Gandavensis,https://g17.dhi-roma.it/resources/institution_1006,Mechelen-Bruxelles,POINT (3.725277777777778 51.05361111111111),https://g17.dhi-roma.it/resources/place_266,Ghent,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
1386,https://g17.dhi-roma.it/resources/event_6111,APOSTOLIC PROVISION 6111,1622-04-15,1622-07-27,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.242219444444 45.672219444444),https://g17.dhi-roma.it/resources/place_544,Treviso,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1387,https://g17.dhi-roma.it/resources/event_6020,APOSTOLIC PROVISION 6020,1622-02-14,1622-06-18,https://g17.dhi-roma.it/resources/institution_356,Marianensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (10.48789405 45.18583845),https://g17.dhi-roma.it/resources/place_348,Mariana Mantovana,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1388,https://g17.dhi-roma.it/resources/event_2481,APOSTOLIC PROVISION 2481,1622-11-15,1622-12-12,https://g17.dhi-roma.it/resources/institution_705,Montis Pelusii,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (16.233333333333 40.75),https://g17.dhi-roma.it/resources/place_388,Irsina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1389,https://g17.dhi-roma.it/resources/event_2344,APOSTOLIC PROVISION 2344,1622-07-16,1622-10-27,https://g17.dhi-roma.it/resources/institution_458,Pisaurensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.9133 43.91015),https://g17.dhi-roma.it/resources/place_449,Pesaro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
1390,https://g17.dhi-roma.it/resources/event_26186,APOSTOLIC PROVISION 26186,1621-09-15,1622-04-05,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,https://g17.dhi-roma.it/resources/institution_872,Seville,POINT (-5.9833333333333 37.383333333333),https://g17.dhi-roma.it/resources/place_296,Seville,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Holder of prestimony,Undefined administrative office,Administrative office,Parish Church,Church institutions"
1391,https://g17.dhi-roma.it/resources/event_7846,APOSTOLIC PROVISION 7846,1622-05-16,1622-07-07,https://g17.dhi-roma.it/resources/institution_372,Melphiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (15.655833333333 40.996388888889),https://g17.dhi-roma.it/resources/place_364,Melfi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office"
1392,https://g17.dhi-roma.it/resources/event_1274,APOSTOLIC PROVISION 1274,1622-06-15,1622-11-24,https://g17.dhi-roma.it/resources/institution_246,Elnensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.9711111111111 42.600277777778),https://g17.dhi-roma.it/resources/place_237,Elne,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Order of Saint Benedict,Orders of the monastic tradition,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1393,https://g17.dhi-roma.it/resources/event_493,APOSTOLIC PROVISION 493,1622-07-16,1622-10-01,https://g17.dhi-roma.it/resources/institution_231,Cusentina,https://g17.dhi-roma.it/resources/institution_856,Cosenza,POINT (16.25 39.3),https://g17.dhi-roma.it/resources/place_223,Cosenza,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons"
1394,https://g17.dhi-roma.it/resources/event_5649,APOSTOLIC PROVISION 5649,1622-04-15,1622-05-27,https://g17.dhi-roma.it/resources/institution_401,Mutinensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.92572 44.64582),https://g17.dhi-roma.it/resources/place_393,Modena,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Defined administrative office,Administrative office,Provostship,Parish Church,Church institutions"
1395,https://g17.dhi-roma.it/resources/event_7411,APOSTOLIC PROVISION 7411,1677-10-16,1678-09-07,https://g17.dhi-roma.it/resources/institution_345,Lucensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-7.5572222222222 43.011666666667),https://g17.dhi-roma.it/resources/place_336,Lugo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions"
1396,https://g17.dhi-roma.it/resources/event_5896,APOSTOLIC PROVISION 5896,1622-05-16,1622-06-22,https://g17.dhi-roma.it/resources/institution_215,Cordubensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.7666666666667 37.883333333333),https://g17.dhi-roma.it/resources/place_209,Córdoba,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1397,https://g17.dhi-roma.it/resources/event_22705,APOSTOLIC PROVISION 22705,1667-10-04,1678-01-04,https://g17.dhi-roma.it/resources/institution_333,Liciensis,https://g17.dhi-roma.it/resources/institution_863,Otranto,POINT (18.169138888889 40.352011111111),https://g17.dhi-roma.it/resources/place_324,Lecce,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1398,https://g17.dhi-roma.it/resources/event_7708,APOSTOLIC PROVISION 7708,1622-02-14,1622-04-20,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.9599583333333 44.113608333333),https://g17.dhi-roma.it/resources/place_513,Sarzana,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office"
1399,https://g17.dhi-roma.it/resources/event_7125,APOSTOLIC PROVISION 7125,1667-07-21,1678-07-21,https://g17.dhi-roma.it/resources/institution_142,Caietana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.566666666667 41.216666666667),https://g17.dhi-roma.it/resources/place_137,Gaeta,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1400,https://g17.dhi-roma.it/resources/event_6812,APOSTOLIC PROVISION 6812,1674-08-16,1678-04-25,https://g17.dhi-roma.it/resources/institution_446,Parmensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.328 44.801472222222),https://g17.dhi-roma.it/resources/place_438,Parma,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1401,https://g17.dhi-roma.it/resources/event_5344,APOSTOLIC PROVISION 5344,1620-03-04,1622-03-05,https://g17.dhi-roma.it/resources/institution_344,Lucana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (10.516666666667 43.85),https://g17.dhi-roma.it/resources/place_335,Lucca,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons"
1402,https://g17.dhi-roma.it/resources/event_8123,APOSTOLIC PROVISION 8123,1678-05-16,1678-07-16,https://g17.dhi-roma.it/resources/institution_511,Sancti Angeli et Bisaciensis,https://g17.dhi-roma.it/resources/institution_853,Conza,POINT (15.375555555556 41.013055555556),https://g17.dhi-roma.it/resources/place_501,Bisaccia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1403,https://g17.dhi-roma.it/resources/event_4011,APOSTOLIC PROVISION 4011,1622-03-16,1622-07-11,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,rectorship of a prior,Liturgical office,Rectorship"
1404,https://g17.dhi-roma.it/resources/event_637,APOSTOLIC PROVISION 637,1622-08-14,1622-08-25,https://g17.dhi-roma.it/resources/institution_101,Basiliensis,https://g17.dhi-roma.it/resources/institution_807,Mainz,POINT (7.5905555555556 47.560555555556),https://g17.dhi-roma.it/resources/place_97,Basel,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
1405,https://g17.dhi-roma.it/resources/event_6751,APOSTOLIC PROVISION 6751,1678-01-16,1678-04-02,https://g17.dhi-roma.it/resources/institution_580,Tridentina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (11.11666667 46.06666667),https://g17.dhi-roma.it/resources/place_567,Trento,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1406,https://g17.dhi-roma.it/resources/event_462,APOSTOLIC PROVISION 462,1622-08-16,1622-10-01,https://g17.dhi-roma.it/resources/institution_107,Beneventana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.783333333333 41.133333333333),https://g17.dhi-roma.it/resources/place_103,Benevento,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1407,https://g17.dhi-roma.it/resources/event_2395,APOSTOLIC PROVISION 2395,1622-08-16,1622-10-01,https://g17.dhi-roma.it/resources/institution_16,Acernensis,https://g17.dhi-roma.it/resources/institution_850,Salerno,POINT (15.05 40.75),https://g17.dhi-roma.it/resources/place_12,Acerno,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons"
1408,https://g17.dhi-roma.it/resources/event_7642,APOSTOLIC PROVISION 7642,1621-12-16,1622-03-31,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,https://g17.dhi-roma.it/resources/institution_956,Umbria,POINT (12.2403118 43.4574214),https://g17.dhi-roma.it/resources/place_182,Città di Castello,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship"
1409,https://g17.dhi-roma.it/resources/event_6764,APOSTOLIC PROVISION 6764,1678-01-16,1678-04-12,https://g17.dhi-roma.it/resources/institution_369,Mediolanensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.19 45.466944444444),https://g17.dhi-roma.it/resources/place_361,Milan,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Lector,Liturgical office,church,Church institutions"
1410,https://g17.dhi-roma.it/resources/event_5390,APOSTOLIC PROVISION 5390,1622-01-16,1622-03-17,https://g17.dhi-roma.it/resources/institution_258,Ferrariensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (11.619865 44.835297),https://g17.dhi-roma.it/resources/place_249,Ferrara,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1411,https://g17.dhi-roma.it/resources/event_3809,APOSTOLIC PROVISION 3809,1678-07-16,1678-09-16,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions"
1412,https://g17.dhi-roma.it/resources/event_6007,APOSTOLIC PROVISION 6007,1622-04-15,1622-07-05,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Parish Church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1413,https://g17.dhi-roma.it/resources/event_7872,APOSTOLIC PROVISION 7872,1622-06-15,1622-07-27,https://g17.dhi-roma.it/resources/institution_562,Theatina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (14.167427777778 42.351113888889),https://g17.dhi-roma.it/resources/place_549,Chieti,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,church,Church institutions"
1414,https://g17.dhi-roma.it/resources/event_6386,APOSTOLIC PROVISION 6386,1622-03-16,1622-08-30,https://g17.dhi-roma.it/resources/institution_694,Patavina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (11.877777777778 45.406388888889),https://g17.dhi-roma.it/resources/place_440,Padua,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1415,https://g17.dhi-roma.it/resources/event_7310,APOSTOLIC PROVISION 7310,1678-03-16,1678-09-30,https://g17.dhi-roma.it/resources/institution_623,Venusina,https://g17.dhi-roma.it/resources/institution_854,Acerenza,POINT (15.816666666667 40.966666666667),https://g17.dhi-roma.it/resources/place_606,Venosa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
1416,https://g17.dhi-roma.it/resources/event_7802,APOSTOLIC PROVISION 7802,1622-05-05,1622-05-16,https://g17.dhi-roma.it/resources/institution_74,Asculana,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.575277777778 42.854722222222),https://g17.dhi-roma.it/resources/place_70,Ascoli Piceno,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,Motu proprio,death of previous holder,Biographical reasons,Without care of souls,Office in a monastery,Head of an abbey,church,Church institutions"
1417,https://g17.dhi-roma.it/resources/event_5605,APOSTOLIC PROVISION 5605,1622-04-15,1622-04-26,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
1418,https://g17.dhi-roma.it/resources/event_23654,APOSTOLIC PROVISION 23654,1621-11-08,1622-05-19,https://g17.dhi-roma.it/resources/institution_134,Burgensis,https://g17.dhi-roma.it/resources/institution_890,Burgos,POINT (-3.6997222222222 42.340833333333),https://g17.dhi-roma.it/resources/place_129,Burgos,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Restoration,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church"
1419,https://g17.dhi-roma.it/resources/event_2483,APOSTOLIC PROVISION 2483,1622-11-15,1622-12-13,https://g17.dhi-roma.it/resources/institution_259,Feruntina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.25 41.683333333333),https://g17.dhi-roma.it/resources/place_250,Ferentino,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1420,https://g17.dhi-roma.it/resources/event_5454,APOSTOLIC PROVISION 5454,1622-03-16,1622-04-05,https://g17.dhi-roma.it/resources/institution_126,Brindusina,https://g17.dhi-roma.it/resources/institution_862,Brindisi,POINT (17.945833333333 40.638333333333),https://g17.dhi-roma.it/resources/place_121,Bari,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
1421,https://g17.dhi-roma.it/resources/event_508,APOSTOLIC PROVISION 508,1622-04-15,1622-10-01,https://g17.dhi-roma.it/resources/institution_86,Auriensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-7.86406 42.33556),https://g17.dhi-roma.it/resources/place_82,Ourense,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
1422,https://g17.dhi-roma.it/resources/event_3324,APOSTOLIC PROVISION 3324,1677-05-16,1677-11-29,https://g17.dhi-roma.it/resources/institution_108,Bergomensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.67 45.695),https://g17.dhi-roma.it/resources/place_104,Bergamo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
